tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai,dist_hsi
1,60,0,87.65973742158494,B,8.223280004970329,40.0,39.95587886210915,40.19278480872886,42.312291581838494,40.33358312758739,39.94394269048355
2,60,0,87.65973742158494,B,5.831405981473488,39.6010101010101,39.46472934469329,39.16298251301119,37.371909019863374,40.04240838275379,39.5539641283601
3,60,0,87.65973742158494,B,8.09173126493592,39.2020202020202,39.211294364287234,37.98527713308612,39.06081266606523,39.27275695948497,39.08983723717459
4,60,0,87.65973742158494,B,9.852394068988463,38.80303030303031,38.77415035298481,38.37870393055762,40.55982868954808,39.13179851950974,39.06737064362745
5,60,0,87.65973742158494,B,12.43917451810484,38.4040404040404,38.34487532600777,38.35495188082586,38.59864918874567,38.41620015468318,38.298816169148466
6,60,0,87.65973742158494,B,14.124590220521418,38.005050505050505,38.05993300837024,37.41525246988419,39.485900020527055,37.95695095444656,37.92412288095486
7,60,0,87.65973742158494,B,5.279023072931092,37.60606060606061,37.35284739430569,37.16277538263744,39.39122506754488,37.58139452301603,37.30442750835429
8,60,0,87.65973742158494,B,5.725459958120318,37.20707070707071,37.14639399093676,37.204375495767714,39.03211172563606,37.19201529001875,37.50109889895997
9,60,0,87.65973742158494,B,12.600812888438586,36.80808080808081,36.68070281612082,36.9644057934063,38.17177841318917,36.781717958677945,36.99216579156016
10,60,0,87.65973742158494,B,14.778078714767718,36.40909090909091,36.3852301648835,35.55276284989801,37.50075575390102,36.45334118473604,36.63100429105952
11,60,0,87.65973742158494,B,14.000956971154402,36.01010101010101,35.856613872922566,36.04934882151715,34.47242019462741,36.53394763486717,35.91205578062836
12,60,0,87.65973742158494,B,9.267299079616436,35.611111111111114,35.67155701619833,35.85289650967965,33.19964227136928,35.82707177731589,35.927427883230415
13,60,0,87.65973742158494,B,14.94225794840988,35.21212121212121,35.21326603205132,35.819295516006285,36.03219369615517,35.296432250170376,35.08700104682574
14,60,0,87.65973742158494,B,5.747654175971217,34.813131313131315,34.9963195590784,33.08284099316864,34.162163411818035,34.87431329859228,34.750585990608215
15,60,0,87.65973742158494,B,13.59425011760394,34.41414141414141,34.43773213538221,35.74559673703705,31.75724213074496,34.41903345667921,34.35383837163486
16,60,0,87.65973742158494,B,13.800848412936762,34.01515151515152,33.90214993069704,33.480041260411085,35.62862894668299,34.01261104622497,33.93517538309704
