tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai,dist_hsi
1,20,50,-75.98892836109346,C,-2.0,5.0,5.029276624294919,5.118904955498054,4.359548419082156,4.937547773608504,5.134676779181408
2,20,50,-75.98892836109346,C,-2.080808080808081,5.252525252525253,5.19286802249442,5.149213249585189,3.2611198875311103,5.3419796265618125,5.051346215000982
3,20,50,-75.98892836109346,C,-2.1616161616161618,5.505050505050505,5.513213812268274,4.736542820827499,5.525038868917041,5.132626594829628,5.382502590335212
4,20,50,-75.98892836109346,C,-2.242424242424242,5.757575757575758,5.765799782292275,5.88132339320663,5.163747734839464,5.814526770336847,5.717599274445025
5,20,50,-75.98892836109346,C,-2.323232323232323,6.01010101010101,5.792582624096936,5.589570689772222,3.8914508813362847,5.912303210418329,6.003728178194674
6,20,50,-75.98892836109346,C,-2.404040404040404,6.262626262626263,6.273653149922647,6.429757697864582,4.549915039153987,6.103378638316013,6.305616896385249
7,20,50,-75.98892836109346,C,-2.484848484848485,6.515151515151516,6.619038822108897,7.701980291335692,4.326181070479194,6.576734127571959,6.456006496638641
8,20,50,-75.98892836109346,C,-2.5656565656565657,6.767676767676768,6.567952884452453,6.6424892996701335,6.038596133727329,7.08446764486456,6.9542553434970715
9,20,50,-75.98892836109346,C,-2.646464646464646,7.020202020202021,6.765093208726115,5.794278451273467,7.674703232264852,7.055738497217991,7.19093272258472
10,20,50,-75.98892836109346,C,-2.7272727272727275,7.272727272727273,7.435865607750995,6.487823562869458,3.54999578278407,7.502057390375507,7.1163339530207
11,20,50,-75.98892836109346,C,-2.808080808080808,7.525252525252526,7.68458118793852,6.162080887690365,9.606293463794724,7.580654708367303,7.896489281646528
12,20,50,-75.98892836109346,C,-2.888888888888889,7.777777777777779,7.687925599825259,8.776198389279154,9.846763571825756,7.520315895777593,7.614247007888124
13,20,50,-75.98892836109346,C,-2.9696969696969697,8.030303030303031,7.930080315201824,6.932074351183784,10.76011863305539,8.200647526398797,8.068766085022407
14,20,50,-75.98892836109346,C,-3.0505050505050506,8.282828282828284,8.085832165694692,7.19420287402944,6.512740332640963,8.32984569878868,8.112443265164051
15,20,50,-75.98892836109346,C,-3.1313131313131315,8.535353535353536,8.319674794603277,8.906210086381472,9.577986122612987,8.525812841853526,8.551093464208348
16,20,50,-75.98892836109346,C,-3.212121212121212,8.787878787878789,9.018679970200724,9.169643016360416,7.132712054093082,8.672361936818751,8.79368756530532
17,20,50,-75.98892836109346,C,-3.2929292929292933,9.040404040404042,9.054625451694127,9.082530187694353,9.238413497353262,9.17784592028314,8.98758354386017
18,20,50,-75.98892836109346,C,-3.3737373737373737,9.292929292929294,9.31108639143487,9.391988218941163,10.2500355634831,9.084514048267634,9.243400424129183
19,20,50,-75.98892836109346,C,-3.4545454545454546,9.545454545454549,9.472519785836097,11.428050984057656,9.555294702881207,9.218986077875536,10.047986510334857
20,20,50,-75.98892836109346,C,-3.5353535353535355,9.7979797979798,9.767438371815384,10.103955860941412,11.566995483629812,9.82076303600166,9.782386925646495
21,20,50,-75.98892836109346,C,-3.616161616161616,10.050505050505052,10.139586058241882,9.172123090741565,8.644440266709939,10.109991475256557,9.961726248258453
