tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai
1,100,100,87.42210370763436,E,-2.0,5.0,4.905504961049867,6.917427524217944,-1.1282293540360184,4.500368393554647
2,100,100,87.42210370763436,E,-2.080808080808081,5.252525252525253,4.4670030946137675,5.164764703136602,4.14184850892213,7.1437444607071905
3,100,100,87.42210370763436,E,-2.1616161616161618,5.505050505050505,5.4755643517778,7.243360680861251,8.446006071851816,5.4610697093294265
4,100,100,87.42210370763436,E,-2.242424242424242,5.757575757575758,5.468474027229928,5.127471768061175,9.332155377083563,5.939129781111501
5,100,100,87.42210370763436,E,-2.323232323232323,6.01010101010101,6.080920129068172,9.452337749482894,2.7190090426945988,5.221621770252785
6,100,100,87.42210370763436,E,-2.404040404040404,6.262626262626263,6.425856132889391,5.312107870333834,1.5163053662876536,5.989458606737462
7,100,100,87.42210370763436,E,-2.484848484848485,6.515151515151516,6.420742569958856,7.954337979138293,5.786781685176604,6.798994574260488
8,100,100,87.42210370763436,E,-2.5656565656565657,6.767676767676768,6.32426287692247,3.93493695936722,6.438501223426052,6.349114590698058
9,100,100,87.42210370763436,E,-2.6464646464646466,7.020202020202021,7.692167277043895,9.12303827859839,12.98665458820868,7.471419471356241
10,100,100,87.42210370763436,E,-2.7272727272727275,7.272727272727273,7.693872487017156,9.095160394365962,5.105789715460519,9.531489769530124
11,100,100,87.42210370763436,E,-2.808080808080808,7.525252525252526,7.31380328217442,8.892663136092741,5.522743223026572,7.901502469464353
12,100,100,87.42210370763436,E,-2.888888888888889,7.777777777777779,7.231648923953001,8.962630428658217,6.745939046877355,7.905997332836239
13,100,100,87.42210370763436,E,-2.9696969696969697,8.030303030303031,8.204057675980886,7.365256828363107,10.97859749325597,7.909255355358756
14,100,100,87.42210370763436,E,-3.0505050505050506,8.282828282828284,6.878277801230662,10.432105757250831,2.697638794115841,8.946747911111315
15,100,100,87.42210370763436,E,-3.1313131313131315,8.535353535353536,8.659139193200463,9.140460489024523,7.11838122766321,8.650716057370195
16,100,100,87.42210370763436,E,-3.212121212121212,8.787878787878789,8.427228812447048,9.288394787553226,8.030428912163115,7.8422140210389255
17,100,100,87.42210370763436,E,-3.2929292929292933,9.040404040404042,8.618102683886976,6.520610110039643,11.854390439022934,9.917952534856886
18,100,100,87.42210370763436,E,-3.3737373737373737,9.292929292929294,10.133567477722423,9.113642856152913,5.303340474043626,10.117362235010525
19,100,100,87.42210370763436,E,-3.4545454545454546,9.545454545454547,9.240757009777923,10.77364387582286,12.992260173279224,9.601485173345417
20,100,100,87.42210370763436,E,-3.5353535353535355,9.7979797979798,9.661939874021172,10.104734079006828,11.805013502544082,9.53555698274635
21,100,100,87.42210370763436,E,-3.6161616161616164,10.050505050505052,10.3651623965711,8.282533337972692,13.658921379685466,9.292914900431445
22,100,100,87.42210370763436,E,-3.6969696969696972,10.303030303030305,9.690448272947588,12.280956604535422,10.906186060272633,10.319587687284825
23,100,100,87.42210370763436,E,-3.7777777777777777,10.555555555555557,10.525522126341402,9.994592409464786,14.488666931210048,10.106517202473313
24,100,100,87.42210370763436,E,-3.858585858585859,10.80808080808081,10.80826667109147,12.022203518388132,-3.295391554804686,10.305228269473172
25,100,100,87.42210370763436,E,-3.9393939393939394,11.06060606060606,11.044489498523424,14.128834954266704,11.605344093672649,9.261160890589874
26,100,100,87.42210370763436,E,-4.020202020202021,11.313131313131313,11.469128932287015,13.019668564160813,18.617364431139613,11.751875654466199
27,100,100,87.42210370763436,E,-4.101010101010101,11.565656565656566,11.779877663800955,12.681632304569858,11.007705274841474,10.208165861431317
28,100,100,87.42210370763436,E,-4.181818181818182,11.818181818181818,12.376635393834158,12.155562032239143,18.692126195831825,10.863096135726687
29,100,100,87.42210370763436,E,-4.262626262626263,12.070707070707071,11.701148698517073,11.56217348540531,9.460010236657393,13.053971127232701
30,100,100,87.42210370763436,E,-4.343434343434343,12.323232323232324,11.974511087990983,10.938488655557126,16.43881850918425,12.550411567881156
31,100,100,87.42210370763436,E,-4.424242424242424,12.575757575757576,12.871578010864647,12.862469548545137,17.69321182331599,12.577626699683229
32,100,100,87.42210370763436,E,-4.505050505050505,12.828282828282829,12.429707275783114,8.401702770054573,15.722623646916563,13.20397999638862
33,100,100,87.42210370763436,E,-4.5858585858585865,13.080808080808081,13.22778814368042,15.133568220667428,8.827704017773227,12.15129480556885
34,100,100,87.42210370763436,E,-4.666666666666667,13.333333333333334,14.376773852699564,14.858169935203485,14.15521026267879,13.669697785148589
35,100,100,87.42210370763436,E,-4.747474747474747,13.585858585858587,13.810088085805573,14.30285625325406,7.7943882258110895,13.1286334648905
36,100,100,87.42210370763436,E,-4.828282828282829,13.83838383838384,13.949523862801762,12.577326899864808,9.565170185212605,13.762495571660986
37,100,100,87.42210370763436,E,-4.909090909090909,14.090909090909092,14.95764979842372,16.945015215961426,20.73966549116622,12.716229011858019
38,100,100,87.42210370763436,E,-4.98989898989899,14.343434343434344,14.536831290195408,12.78062921745626,23.918955862441585,13.961750637547485
39,100,100,87.42210370763436,E,-5.070707070707071,14.595959595959597,15.038584116257303,11.42329791730882,8.396878849134488,14.581006930328753
40,100,100,87.42210370763436,E,-5.151515151515152,14.84848484848485,14.255648520665833,12.697133946868082,16.903621250387125,14.812468702306532
41,100,100,87.42210370763436,E,-5.232323232323233,15.101010101010102,15.054477863867762,16.94141874801194,18.946791475180614,16.409169110838448
42,100,100,87.42210370763436,E,-5.313131313131313,15.353535353535355,15.620842793012278,14.218008620056938,14.841860377130862,15.783971985429604
43,100,100,87.42210370763436,E,-5.3939393939393945,15.606060606060607,15.777350555777025,11.461387394372398,15.356268533208985,14.76736177811517
44,100,100,87.42210370763436,E,-5.474747474747475,15.85858585858586,16.071009960789617,16.347731792222195,22.345653432850135,15.406145892935669
45,100,100,87.42210370763436,E,-5.555555555555555,16.111111111111114,16.307226973629536,13.539139632947538,15.681176191201752,15.521885584641243
46,100,100,87.42210370763436,E,-5.636363636363637,16.363636363636367,16.841738731267718,14.715321243421167,13.828722400190411,17.323029874177077
47,100,100,87.42210370763436,E,-5.717171717171718,16.61616161616162,16.80775307054116,14.533053846397962,18.487507698200332,16.49851419484293
48,100,100,87.42210370763436,E,-5.7979797979797985,16.868686868686872,16.878268930982376,15.680361707529253,23.565003750421837,16.46580350178811
49,100,100,87.42210370763436,E,-5.878787878787879,17.12121212121212,16.831034624247017,20.062921167941308,25.782877915785605,16.36962613145439
50,100,100,87.42210370763436,E,-5.95959595959596,17.373737373737374,17.084915343771172,16.981073261742136,14.561054606213794,17.28666589764829
51,100,100,87.42210370763436,E,-6.040404040404041,17.626262626262626,17.235857847367203,14.911184650262744,15.687490971894077,16.958719294411363
52,100,100,87.42210370763436,E,-6.121212121212122,17.87878787878788,18.06651704495852,18.959991599493996,21.5822166839971,17.63756731362129
53,100,100,87.42210370763436,E,-6.202020202020202,18.13131313131313,18.103412448181516,16.60667687122494,16.09572925958685,18.312440463788217
54,100,100,87.42210370763436,E,-6.282828282828283,18.383838383838384,17.52634966507619,15.111667069791949,13.883692110447225,18.220725558818554
55,100,100,87.42210370763436,E,-6.363636363636364,18.636363636363637,18.396435725837385,21.804634635209503,28.556376581752822,18.697757154760303
56,100,100,87.42210370763436,E,-6.444444444444445,18.88888888888889,18.79535454234833,19.98522183930281,22.09813967006423,18.257541003265185
57,100,100,87.42210370763436,E,-6.525252525252526,19.141414141414142,18.989504500415407,20.287467318420262,16.10976328975107,19.401892150079732
58,100,100,87.42210370763436,E,-6.606060606060606,19.393939393939394,19.22762750773879,15.95110765238623,22.239905544840102,19.41001680668897
59,100,100,87.42210370763436,E,-6.686868686868687,19.646464646464647,19.803029332159788,20.319350383305135,16.63143844352681,20.473133495552194
60,100,100,87.42210370763436,E,-6.767676767676768,19.8989898989899,19.445191911003977,22.499448264654824,22.709178268846177,20.8460869103685
61,100,100,87.42210370763436,E,-6.848484848484849,20.151515151515152,20.038796465790508,22.221174037687888,26.679037660332114,19.14983452277599
62,100,100,87.42210370763436,E,-6.92929292929293,20.404040404040405,20.425946381994837,20.408778410678817,26.649397019713973,20.748047304951726
63,100,100,87.42210370763436,E,-7.01010101010101,20.656565656565657,20.838058952695878,20.598868147612578,24.873146873717758,20.084901660700424
64,100,100,87.42210370763436,E,-7.090909090909092,20.90909090909091,20.567607146669292,19.36407563870163,20.319099094115522,20.986820510340294
65,100,100,87.42210370763436,E,-7.171717171717172,21.161616161616163,21.17548542931501,23.989178694817394,14.655605689689896,21.361405509435674
66,100,100,87.42210370763436,E,-7.252525252525253,21.414141414141415,20.687732268309066,25.430090183269694,25.615784977174595,21.296224601142956
67,100,100,87.42210370763436,E,-7.333333333333334,21.666666666666668,21.73620335505771,21.98746224327526,22.590584251993977,21.789891345896987
68,100,100,87.42210370763436,E,-7.414141414141414,21.91919191919192,21.630398801716737,26.31503021960262,29.653028923405415,21.99037935184419
69,100,100,87.42210370763436,E,-7.494949494949496,22.171717171717173,22.91458369099202,21.513161123106553,21.750961948505143,22.779672077116473
70,100,100,87.42210370763436,E,-7.575757575757576,22.424242424242426,22.74590651467826,16.184257261783678,25.16873648424107,23.207650640337356
71,100,100,87.42210370763436,E,-7.6565656565656575,22.67676767676768,22.554266120131963,21.145589901028618,18.95737838747711,22.55808255177509
72,100,100,87.42210370763436,E,-7.737373737373738,22.92929292929293,23.68818089921198,21.513710334660125,19.28582236825594,22.869406409507807
73,100,100,87.42210370763436,E,-7.818181818181818,23.181818181818183,23.637032227325065,24.490279920095954,22.772397500107623,24.04893067265763
74,100,100,87.42210370763436,E,-7.8989898989899,23.434343434343436,24.186516876400418,25.95840056238301,23.761334609446823,24.17662066161387
75,100,100,87.42210370763436,E,-7.97979797979798,23.68686868686869,23.78094135692299,25.10182044636806,19.808826154572643,23.685757983950367
76,100,100,87.42210370763436,E,-8.060606060606062,23.93939393939394,24.679313452027905,21.021986696792773,24.457238677861252,25.08352330625962
77,100,100,87.42210370763436,E,-8.141414141414142,24.191919191919194,24.72716277416929,23.111826869509983,25.693439363811727,24.260060689385778
78,100,100,87.42210370763436,E,-8.222222222222221,24.444444444444446,24.35365952866008,21.4175284834473,24.522882760052376,25.148551859652326
79,100,100,87.42210370763436,E,-8.303030303030305,24.6969696969697,24.761562632162683,24.469664837628613,17.65957095211306,24.848867688486276
80,100,100,87.42210370763436,E,-8.383838383838384,24.94949494949495,25.145453665027965,22.327585635822775,25.19628243023573,25.00967431780601
81,100,100,87.42210370763436,E,-8.464646464646465,25.202020202020204,24.600514210316323,24.055866588371863,27.360161991717725,24.157614130451663
82,100,100,87.42210370763436,E,-8.545454545454547,25.454545454545457,25.88031842439048,28.547499863081274,27.618758358420024,24.586266617008114
83,100,100,87.42210370763436,E,-8.626262626262626,25.70707070707071,25.61293742487545,22.397953579583763,26.43485312694043,26.142551180894213
84,100,100,87.42210370763436,E,-8.707070707070708,25.959595959595962,25.87953831579133,24.467688772548065,17.96364927744047,25.97771506775962
85,100,100,87.42210370763436,E,-8.787878787878789,26.212121212121215,25.850332320500964,26.61402753792294,18.814166350253828,27.017978551053474
86,100,100,87.42210370763436,E,-8.868686868686869,26.464646464646467,26.53855625879164,26.62468414620114,27.98715067077088,26.67914651739343
87,100,100,87.42210370763436,E,-8.94949494949495,26.71717171717172,26.131223282457647,28.390050952117363,31.870999269040325,26.97740682575685
88,100,100,87.42210370763436,E,-9.030303030303031,26.969696969696972,26.770044825198795,26.96213041765,26.859854100214864,26.435157462825547
89,100,100,87.42210370763436,E,-9.11111111111111,27.222222222222225,27.05271313288433,26.62902444313758,28.02602943958847,26.437782384229973
90,100,100,87.42210370763436,E,-9.191919191919194,27.474747474747478,27.74520266051757,30.53501433865035,28.52259608252532,28.71400378503875
91,100,100,87.42210370763436,E,-9.272727272727273,27.72727272727273,27.615289668510222,27.259415594305267,34.91793517904714,28.34038402361427
92,100,100,87.42210370763436,E,-9.353535353535353,27.979797979797983,28.40729664436838,24.933126806513307,29.687345076770928,28.919307980433974
93,100,100,87.42210370763436,E,-9.434343434343436,28.232323232323235,28.710755158160968,27.654861741838385,29.78509557952245,27.983716422754142
94,100,100,87.42210370763436,E,-9.515151515151516,28.484848484848488,28.894993197500522,30.069286013399715,36.741261418935025,28.632799726457613
95,100,100,87.42210370763436,E,-9.595959595959597,28.73737373737374,29.232156036918816,24.45379240838575,28.65447658157177,28.356743701836827
96,100,100,87.42210370763436,E,-9.676767676767678,28.989898989898993,28.59006684708017,28.025586591279897,39.300901202754005,29.190837343698487
97,100,100,87.42210370763436,E,-9.757575757575758,29.242424242424242,29.658838772330576,27.670655293479598,20.868864574510745,28.306483767438852
98,100,100,87.42210370763436,E,-9.83838383838384,29.494949494949495,29.737272393600797,29.352518228900813,27.98906582817702,29.480515206859607
99,100,100,87.42210370763436,E,-9.91919191919192,29.747474747474747,30.42818532730484,27.863019989880137,31.235395567257697,29.795098741540194
100,100,100,87.42210370763436,E,-10.0,30.0,30.015727540899075,31.732670198537097,36.50251575688104,29.801388268035193
