tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai
1,40,60,11.15200856593846,A,9.126786955008958,40.0,39.73892841022707,38.63125805480484,44.35571095160606,39.94546022203072
2,40,60,11.15200856593846,A,10.609988582606675,39.601010101010104,39.34440274346147,40.60259289539046,40.612156143174474,39.77475203157219
3,40,60,11.15200856593846,A,5.246138779499015,39.2020202020202,39.44915256330042,40.94553930925306,37.88158290569098,38.70921276195869
4,40,60,11.15200856593846,A,14.45686247144095,38.803030303030305,39.199490974282895,39.11195454329387,35.13855416114216,39.5875779131072
5,40,60,11.15200856593846,A,8.583148769008808,38.4040404040404,38.320444224691364,38.797517337289094,39.09680937221665,38.00551887964506
6,40,60,11.15200856593846,A,10.821505785486012,38.005050505050505,37.99665984770049,37.29551275787396,39.90120815384501,37.574387718872096
7,40,60,11.15200856593846,A,12.335793960115868,37.60606060606061,37.260649244214456,37.582750368015354,37.70825308530282,37.171892654489454
8,40,60,11.15200856593846,A,5.074194148464669,37.207070707070706,37.28969474361442,38.84377745957697,39.69216735544281,37.79622830296699
9,40,60,11.15200856593846,A,9.05011006917782,36.80808080808081,36.89842884411311,36.03598484425242,39.414311152130246,36.55358008501344
10,40,60,11.15200856593846,A,8.368469460929383,36.40909090909091,36.597770762191296,35.60638236907379,37.77209574524145,35.881825817376516
11,40,60,11.15200856593846,A,10.409808486451553,36.01010101010101,36.308069108712616,37.200542841929,39.703070456255304,35.93104342375958
12,40,60,11.15200856593846,A,5.170211579411511,35.611111111111114,35.17305188326255,36.35260033732136,37.60875784314597,36.235129854228184
13,40,60,11.15200856593846,A,8.14656367408734,35.21212121212121,34.932344491019094,36.1827814932459,31.87504397661173,35.22786681838603
14,40,60,11.15200856593846,A,7.017773128818737,34.813131313131315,35.06330059598619,35.260408898172834,30.619873752106777,34.481265277428626
15,40,60,11.15200856593846,A,10.400183028479189,34.41414141414141,34.921221314699906,33.756929320841174,36.41128097732217,34.21684725217943
16,40,60,11.15200856593846,A,14.04541269073576,34.015151515151516,34.043357166622286,33.30326165136933,33.1856539099647,33.379411453927744
17,40,60,11.15200856593846,A,13.379328270750769,33.61616161616162,33.62169032090838,34.615625235458054,34.39563191488908,33.44154004539301
18,40,60,11.15200856593846,A,8.401649428523857,33.217171717171716,32.9925702491373,34.908889162598676,29.30877467395397,32.886703202837346
19,40,60,11.15200856593846,A,5.969646864739731,32.81818181818182,32.5330645862177,32.501116975799356,33.218258408953346,33.943607708971314
20,40,60,11.15200856593846,A,10.97867859760209,32.41919191919192,32.468587940187284,33.07946492510133,30.475414451010256,31.613792196958194
21,40,60,11.15200856593846,A,10.468152101065211,32.02020202020202,32.17014812554036,31.875457361578245,29.788910474242623,31.75537338135274
22,40,60,11.15200856593846,A,14.076102921788076,31.62121212121212,31.348803251799573,29.723418923525738,32.428825508735706,31.469350724943148
23,40,60,11.15200856593846,A,14.881762002388658,31.22222222222222,31.27244281674294,31.779034712703126,30.480537119724623,31.474888076916862
24,40,60,11.15200856593846,A,11.84988232933623,30.823232323232325,30.959056794708914,29.809235846249134,34.619845755605084,31.216339724212343
25,40,60,11.15200856593846,A,8.075976253613565,30.424242424242422,30.617394053228637,31.455631804586286,33.55260846968902,30.371555659793717
26,40,60,11.15200856593846,A,9.43663586860696,30.025252525252526,29.897267320888016,29.409390909272005,26.47285594864202,29.58364748100413
27,40,60,11.15200856593846,A,14.343891640528712,29.626262626262626,29.82967368683853,28.456185663640344,28.620444607161303,30.05626506902482
28,40,60,11.15200856593846,A,10.590079309971347,29.227272727272727,28.775313133829517,28.38136115408881,31.912978309129084,29.243470437066716
29,40,60,11.15200856593846,A,6.120381437222644,28.828282828282827,28.98707612062485,28.581331520670194,27.27522027379548,28.634933224918687
30,40,60,11.15200856593846,A,13.582642609281617,28.429292929292927,28.394100712043972,30.05185931718577,31.957147796712416,28.39674745625164
31,40,60,11.15200856593846,A,14.981936442764702,28.03030303030303,28.043322007618332,28.768143807735196,33.65467410605673,27.600291307042873
32,40,60,11.15200856593846,A,12.163258155653553,27.63131313131313,27.42895062229381,27.393115702817685,27.330338674584247,27.75972884576813
33,40,60,11.15200856593846,A,6.507597092261525,27.232323232323232,27.32905395911078,28.544407160828428,29.85241245584114,26.87845117982296
34,40,60,11.15200856593846,A,14.228106287095867,26.833333333333332,26.397898464155844,25.095176269199076,29.053420311761954,26.934430912193278
35,40,60,11.15200856593846,A,11.631738950408405,26.434343434343432,26.578883877249314,27.096614258899127,28.9057485663391,26.642557935062406
36,40,60,11.15200856593846,A,8.577972856572124,26.035353535353536,26.232210084185244,25.235852873120766,26.813833324875986,26.001079483725697
37,40,60,11.15200856593846,A,12.387996157625476,25.636363636363637,25.408950622215542,26.384080252217046,28.41824872479351,25.096920874693026
38,40,60,11.15200856593846,A,11.060370937778723,25.237373737373737,25.110398596597054,25.058664766990276,26.620882326360444,24.80041279568925
39,40,60,11.15200856593846,A,13.455140502342605,24.838383838383837,24.76737994738476,24.11919938418804,26.228158012854244,25.51206948749446
40,40,60,11.15200856593846,A,13.618686498604122,24.439393939393938,24.572397437483552,24.468197091567223,23.97756505011166,24.8820990281697
41,40,60,11.15200856593846,A,13.358600068528071,24.04040404040404,24.09172848089726,26.351937044259024,22.724843740807543,23.662565070453503
42,40,60,11.15200856593846,A,6.158166698443713,23.641414141414142,23.543685791797095,24.388445874889985,23.69762066261296,23.220199056615158
43,40,60,11.15200856593846,A,7.28608852507027,23.242424242424242,23.626070675735033,22.2111557268298,26.344795342265584,22.912174983309253
44,40,60,11.15200856593846,A,7.64932925212846,22.843434343434343,22.714250341952592,22.553429943896504,21.014971247413868,22.943931309365606
45,40,60,11.15200856593846,A,7.433436853871899,22.444444444444443,22.342989224547594,22.333128038995103,23.805167142497123,22.71380349934294
46,40,60,11.15200856593846,A,14.422065825955805,22.045454545454543,22.214384679559537,19.97393390216663,22.18299142667276,21.593464812594206
47,40,60,11.15200856593846,A,9.65112455181459,21.646464646464647,21.605778116710137,22.485722429566668,19.895166904495813,21.71122978088827
48,40,60,11.15200856593846,A,8.961820082198656,21.247474747474747,21.332585483994624,20.871247985508557,19.932026029547718,21.6368905420374
49,40,60,11.15200856593846,A,10.396654605827106,20.848484848484848,20.82598876127799,20.36167362630352,20.482937963736507,21.099387390568037
50,40,60,11.15200856593846,A,5.717572464191853,20.449494949494948,20.429464029758062,21.154779244476387,21.156132255509583,19.87147710500029
51,40,60,11.15200856593846,A,6.323882616582557,20.05050505050505,19.945544365296225,19.2578247756427,19.310987315062043,19.99122656981513
52,40,60,11.15200856593846,A,13.863802596483943,19.651515151515152,19.810860737816537,19.646517718057513,20.18716912213982,20.424264510538237
53,40,60,11.15200856593846,A,9.08480770406561,19.252525252525253,19.429211252047555,19.561209901988164,17.625297314423324,18.789685756213455
54,40,60,11.15200856593846,A,7.314463279879268,18.853535353535353,18.61980745435927,17.9443347719152,21.664131831413748,18.529077404111327
55,40,60,11.15200856593846,A,14.836140048346286,18.454545454545453,18.50594952087565,19.85026444235577,20.29108293241375,19.020072067421747
56,40,60,11.15200856593846,A,9.897591644766148,18.055555555555554,17.92879546472353,18.390911236253945,17.173905284687383,17.335599389456483
57,40,60,11.15200856593846,A,6.6449464299985275,17.656565656565654,17.90588969826562,18.069352109449262,17.848455041576994,17.03660601175027
58,40,60,11.15200856593846,A,10.635799702946793,17.257575757575758,17.390606369200842,17.426548998433077,14.50221122347871,17.185524976451976
59,40,60,11.15200856593846,A,12.071951380864776,16.858585858585858,17.354241357601268,18.13942479834894,21.8066186168712,16.688112137846502
