tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai
1,0,60,-19.78315834136336,D,12.791616997640373,40.0,40.186374595705686,40.524556090787755,40.30424151205104,39.8734768330863
2,0,60,-19.78315834136336,D,7.024741716024855,39.601010101010104,39.7776955579241,40.41673949973542,38.60200784880837,39.25919515308641
3,0,60,-19.78315834136336,D,9.759435290056977,39.2020202020202,39.04824105245444,38.913190132479876,38.36364482903331,38.93318361770136
4,0,60,-19.78315834136336,D,8.322497959023217,38.803030303030305,38.76465304037827,38.5291853676005,38.10383203641355,39.019101930720616
5,0,60,-19.78315834136336,D,6.480234186105916,38.4040404040404,38.68662400299217,38.20711852138834,38.30151545435712,38.41127096677932
6,0,60,-19.78315834136336,D,7.279064248917043,38.005050505050505,38.05820037353191,38.16218924136891,36.94215541702483,38.07249540199733
7,0,60,-19.78315834136336,D,6.4727925546114,37.60606060606061,37.572604259421695,37.60097291524707,33.530171852714034,37.619979657792385
8,0,60,-19.78315834136336,D,11.032487119282498,37.207070707070706,37.357393126737016,37.18955385883517,36.27405720861984,37.042045098227895
9,0,60,-19.78315834136336,D,12.563857464779492,36.80808080808081,37.00639656424749,36.45942708185488,36.74587613888254,36.72281440960786
10,0,60,-19.78315834136336,D,12.03389129931373,36.40909090909091,36.364274053686906,36.10696101991947,36.71524192964417,36.33124133652113
11,0,60,-19.78315834136336,D,8.014228212392013,36.01010101010101,35.925712982837425,36.81174638737476,33.60554023820435,36.17305140520375
12,0,60,-19.78315834136336,D,10.326980122662931,35.611111111111114,35.56586007429465,35.152259482123235,35.160904135794006,35.95422769159575
13,0,60,-19.78315834136336,D,7.7187158164325815,35.21212121212121,35.288967639115896,36.453936390488515,35.30147850831319,35.38461756956027
14,0,60,-19.78315834136336,D,10.771428836689488,34.813131313131315,34.8351547303591,34.80254335915306,32.17546663015302,34.721559877548444
15,0,60,-19.78315834136336,D,12.020154244370087,34.41414141414141,34.35478518737337,35.08428553610101,33.887368473109355,34.642446082670276
16,0,60,-19.78315834136336,D,11.179610004797329,34.015151515151516,34.13041557442497,33.524487819295516,34.33454004772856,33.91273567158053
17,0,60,-19.78315834136336,D,12.635838177528978,33.61616161616162,33.61201676327591,33.01217844144365,31.889245252314932,33.16223241920085
18,0,60,-19.78315834136336,D,13.147949956005654,33.217171717171716,33.17609274009293,33.87418694245095,33.5623501945953,33.07476586549099
19,0,60,-19.78315834136336,D,8.594173791101232,32.81818181818182,32.73013449434083,32.61780401251776,31.495382158605707,32.64440293180973
20,0,60,-19.78315834136336,D,7.836324193856093,32.41919191919192,32.40939884045041,32.98750511128264,33.1505658693989,32.09398215352679
21,0,60,-19.78315834136336,D,14.724806055808184,32.02020202020202,31.921245605216107,30.939878791007565,33.13738590389925,32.323714164457094
22,0,60,-19.78315834136336,D,9.600959477276216,31.62121212121212,31.561580218838447,31.7945667763307,30.73377946734567,31.341238556859604
23,0,60,-19.78315834136336,D,7.688075613506084,31.22222222222222,31.29401754665209,30.77317766633767,31.753085770046635,30.892854697539587
24,0,60,-19.78315834136336,D,9.705920853260253,30.823232323232325,30.76033622475843,30.260614283270147,30.616406162666447,30.720465985610733
25,0,60,-19.78315834136336,D,6.196617784194799,30.424242424242422,30.303246378528925,30.524006532805185,27.943928267766683,30.47044409737023
26,0,60,-19.78315834136336,D,14.937861734171914,30.025252525252526,29.970153217159705,30.37483680643978,30.36104914192154,29.93191837667584
27,0,60,-19.78315834136336,D,7.0968332772629505,29.626262626262626,29.63393847757719,30.185154243445435,29.244110421117792,29.25025246427931
28,0,60,-19.78315834136336,D,10.828001380774488,29.227272727272727,29.17534558720488,29.45231257783179,29.72146893400984,28.99660010251755
29,0,60,-19.78315834136336,D,13.731569858903596,28.828282828282827,28.81435323750188,27.90361492503644,29.53288609453692,29.207605636408747
30,0,60,-19.78315834136336,D,8.445612825585368,28.429292929292927,28.40030287798927,28.27793338760257,24.72048844610468,28.64443605280592
31,0,60,-19.78315834136336,D,12.276891891717334,28.03030303030303,28.199362633926388,27.968036188193246,25.767845303713955,27.867371354079275
32,0,60,-19.78315834136336,D,10.587286554003125,27.63131313131313,27.56434312155257,27.051187509281352,29.917824079840486,27.952347667111386
33,0,60,-19.78315834136336,D,5.992463294197981,27.232323232323232,27.336614105261862,26.8625076950299,28.43259326878719,26.755196418500624
34,0,60,-19.78315834136336,D,12.621690596534952,26.833333333333332,27.003600371654418,27.67476377502993,25.97127168840797,26.436444664314404
35,0,60,-19.78315834136336,D,11.233565369870107,26.434343434343432,26.327482472518597,27.064979037963727,24.311700888171135,26.126413623409757
36,0,60,-19.78315834136336,D,7.527124282981904,26.035353535353536,26.178512751524266,25.787155359341387,26.87213477564741,26.305120741616108
37,0,60,-19.78315834136336,D,10.09463325902222,25.636363636363637,25.437255565149542,25.969249845671605,25.708784408222837,25.757702347436847
38,0,60,-19.78315834136336,D,7.951708790090856,25.237373737373737,25.404555799151026,25.235408795700877,26.352748746829416,25.190311599469812
39,0,60,-19.78315834136336,D,6.660133509880053,24.838383838383837,24.812769713793692,26.33058047205516,28.025732364858218,24.972269774956068
40,0,60,-19.78315834136336,D,6.433200448228302,24.439393939393938,24.476546767082105,24.90117561330141,25.823000489578405,23.929171187119415
41,0,60,-19.78315834136336,D,11.9791196167895,24.04040404040404,23.884375377059097,22.6135613198895,23.136020868222303,24.449234265164048
42,0,60,-19.78315834136336,D,11.94439142890037,23.641414141414142,23.610618204578355,23.02485666107647,24.087922072483966,23.343086983572714
43,0,60,-19.78315834136336,D,13.117047104608496,23.242424242424242,23.355883251009676,24.354360220541498,24.716665382817506,23.344454310426546
44,0,60,-19.78315834136336,D,5.5526208978263725,22.843434343434343,22.905368907282636,22.853295462148537,24.757263778703432,22.772523227537956
