tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai
1,80,40,-25.821682471724642,A,8.582838312715023,40.0,39.892919722548925,39.43505429718738,37.84563921342629,40.230323068385175
2,80,40,-25.821682471724642,A,5.83312024413514,39.601010101010104,39.43152660178308,39.54359839962432,39.238810269220686,39.480483919810105
3,80,40,-25.821682471724642,A,14.01323782576631,39.2020202020202,39.25167329639622,40.207936542782086,40.65876034130597,38.4659169796692
4,80,40,-25.821682471724642,A,8.353369882702934,38.803030303030305,38.67823111126723,39.67573517158702,40.52463240229995,38.95759812989348
5,80,40,-25.821682471724642,A,8.278389468951847,38.4040404040404,38.52970576482758,36.71535894704557,42.23387972519708,37.9178847499157
6,80,40,-25.821682471724642,A,11.767462193375195,38.005050505050505,37.84928612291757,37.83098399484577,43.11742275713098,37.269228728810056
7,80,40,-25.821682471724642,A,9.056755635849266,37.60606060606061,37.12979425272071,39.52295179630252,37.06311552258508,37.57277548109739
8,80,40,-25.821682471724642,A,8.615828974237665,37.207070707070706,37.51037730234183,35.88662537181195,36.20175232456259,37.2819296915199
9,80,40,-25.821682471724642,A,11.990624315527963,36.80808080808081,36.484784839031214,37.8029837807727,35.247060185420594,36.81371942443326
10,80,40,-25.821682471724642,A,11.29472799032282,36.40909090909091,36.52081286399854,37.684430086764394,35.44222655077482,36.20904686304072
11,80,40,-25.821682471724642,A,6.538493150387936,36.01010101010101,35.863098118371234,35.64422687525846,37.307943909376554,35.64931308363211
12,80,40,-25.821682471724642,A,10.290098558074689,35.611111111111114,35.64074508729259,35.792635714760294,36.90131525346332,36.19579268023033
13,80,40,-25.821682471724642,A,8.370529580720692,35.21212121212121,35.09675572660702,34.55860968616076,37.78499105312761,36.54844408348023
14,80,40,-25.821682471724642,A,12.050863347566374,34.813131313131315,34.75929525194156,34.857283301560045,35.735995154973054,35.65667060602879
15,80,40,-25.821682471724642,A,14.228479986444427,34.41414141414141,34.1360768290972,35.89917899585379,34.98666826040391,34.258344073087756
16,80,40,-25.821682471724642,A,8.683850297816923,34.015151515151516,34.00157452695808,33.76933897008544,31.27128743825739,34.24649551467789
17,80,40,-25.821682471724642,A,6.3987400496130125,33.61616161616162,33.64718949045892,34.08261952810671,36.53052442683414,33.822888459994815
18,80,40,-25.821682471724642,A,5.887976853921052,33.217171717171716,33.22981640678234,32.813788519770995,32.63794425866733,33.083831179416656
19,80,40,-25.821682471724642,A,7.105902144719449,32.81818181818182,32.69611704144705,34.62352167233771,28.469644638358112,32.45176932659538
20,80,40,-25.821682471724642,A,14.566661814977667,32.41919191919192,32.53031965551284,32.58572296517703,32.85556819477624,32.217587863395174
21,80,40,-25.821682471724642,A,7.629420457535117,32.02020202020202,31.67950438447605,30.680586167389077,35.056289360184685,32.40367817710955
22,80,40,-25.821682471724642,A,14.53925165668297,31.62121212121212,31.863043537411244,31.811015023946833,26.478538511298225,31.65296202595577
23,80,40,-25.821682471724642,A,10.116665522705798,31.22222222222222,31.568928786967884,30.011214849963924,28.808245605174264,31.740581891070807
24,80,40,-25.821682471724642,A,6.02573490197524,30.823232323232325,30.924480518799527,30.967197985664136,32.09640748864143,31.233585354607083
25,80,40,-25.821682471724642,A,14.998644451614554,30.424242424242422,30.499096999487,31.92863422137629,26.195447206397812,30.897146404693007
26,80,40,-25.821682471724642,A,14.453993116417351,30.025252525252526,30.04878943839369,30.442716758116273,31.150583658523953,29.724821649661067
27,80,40,-25.821682471724642,A,7.933854202504099,29.626262626262626,29.73522740196134,29.911444598610785,30.789463172585705,29.54441867983341
28,80,40,-25.821682471724642,A,6.038412328006792,29.227272727272727,29.258460365937186,31.17241357618313,28.932642562797778,29.24170075493466
29,80,40,-25.821682471724642,A,9.72741084414839,28.828282828282827,28.965708816190755,31.52852608400237,26.398560053193385,28.52611776656031
30,80,40,-25.821682471724642,A,8.254091964512696,28.429292929292927,28.610887418039106,26.766497185494423,27.36200857074957,28.695267708244867
31,80,40,-25.821682471724642,A,8.49983514549057,28.03030303030303,27.94345127810531,28.837006285286552,29.93536915970064,28.406297383196122
32,80,40,-25.821682471724642,A,6.061693959572674,27.63131313131313,27.395645079041994,26.20092832691948,21.829140532761606,28.322080935368216
33,80,40,-25.821682471724642,A,7.27178306607814,27.232323232323232,27.239147556993476,27.96931777464412,21.693266100430407,27.788225315666892
34,80,40,-25.821682471724642,A,12.002557025806055,26.833333333333332,27.159296535250046,26.38551931992931,25.781505793986522,26.33411434901346
35,80,40,-25.821682471724642,A,7.209552731740896,26.434343434343432,26.715292791738417,28.15241644245844,26.11822207191364,26.923258928972878
36,80,40,-25.821682471724642,A,11.49290743164234,26.035353535353536,26.137365581229446,24.69274805709267,25.14862536984224,25.30950769069764
37,80,40,-25.821682471724642,A,5.1113362029152505,25.636363636363637,25.116717514629435,24.2124095275645,24.41505779808789,25.99780358956532
38,80,40,-25.821682471724642,A,14.948315568967361,25.237373737373737,25.303508233732057,25.53896241748435,24.77152141544666,24.93948446842421
