tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai,dist_hsi
1,50,70,-3.813190398571848,B,8.379347516776658,40.0,40.58308644695503,38.88433357048905,37.81664293326637,41.0898642310677,39.92998508449141
2,50,70,-3.813190398571848,B,5.235614120627386,39.6010101010101,39.85864944200672,39.90975911267785,37.5056852563956,39.57812041644789,39.50886996659225
3,50,70,-3.813190398571848,B,7.897853952787188,39.2020202020202,39.4510564055407,40.85697341738082,37.078973548802864,38.96288932021995,39.078909819585185
4,50,70,-3.813190398571848,B,7.758643752790232,38.80303030303031,38.58860863360105,39.49462218370346,37.33758239048055,39.75453370388853,38.68987125507739
5,50,70,-3.813190398571848,B,5.218600050981188,38.4040404040404,38.34563965566056,39.074196238711615,34.25822629810518,38.30678951944965,38.245615470090165
6,50,70,-3.813190398571848,B,10.995466204250842,38.005050505050505,38.17138248196768,38.39504507204081,41.49058465449562,37.86890989225807,38.10622753043495
7,50,70,-3.813190398571848,B,13.224789417471252,37.60606060606061,37.87731256960186,36.8770988746668,36.12609597835208,37.62536570677579,37.53039013096376
8,50,70,-3.813190398571848,B,6.622027798129824,37.20707070707071,37.30047707141589,38.69282102855632,38.35949496946365,37.311549489089,37.142889083281744
9,50,70,-3.813190398571848,B,7.217796825864081,36.80808080808081,36.76013008307165,35.54582552637144,34.74977726256447,36.85711918693219,36.82828884268327
10,50,70,-3.813190398571848,B,6.041522253408664,36.40909090909091,36.30335491329552,35.07517219927548,36.58824839484836,36.73424945015762,36.40676490835527
11,50,70,-3.813190398571848,B,13.233437167314014,36.01010101010101,36.05259288865781,35.75571775327888,35.101109993665766,35.82764749805222,36.23486447761108
12,50,70,-3.813190398571848,B,8.039606881022731,35.611111111111114,35.31513618221587,35.54675060103582,33.92466652387272,35.45454703168149,35.72343989171926
13,50,70,-3.813190398571848,B,14.536494509395116,35.21212121212121,35.29492485786004,35.73038362562073,36.08349682783212,35.92158955668177,35.31482535043739
14,50,70,-3.813190398571848,B,13.25386434572424,34.813131313131315,35.02876087088573,33.971334968117,29.28873409744985,34.76100795144966,34.81356045255175
15,50,70,-3.813190398571848,B,9.444593085066757,34.41414141414141,34.740728191445896,34.379701143805306,34.06072093081588,33.57987764395056,34.11774750673724
16,50,70,-3.813190398571848,B,10.702715273151426,34.01515151515152,34.06126549173612,33.62729952054802,32.309511687931376,34.122251969727,34.16055428795744
17,50,70,-3.813190398571848,B,12.625394565459224,33.61616161616162,33.682978670254506,30.76479455283427,34.59065717630723,34.09549896225654,33.56298979813151
18,50,70,-3.813190398571848,B,7.579321574128586,33.21717171717172,33.02416373406406,34.529118361260565,34.52096218646738,33.441180504614735,33.5525920280408
19,50,70,-3.813190398571848,B,9.577839032459362,32.81818181818182,32.73754374245947,32.513600392363934,32.57143183247624,32.90109949073222,32.70530314193552
20,50,70,-3.813190398571848,B,11.675188347974991,32.41919191919192,32.45985562570394,33.529233332390326,31.562544012057103,32.01491843677244,32.253425951909215
21,50,70,-3.813190398571848,B,7.610035566158415,32.02020202020202,32.09040874957768,30.499670437756137,32.267041791775725,31.76632544189874,32.09494902843256
22,50,70,-3.813190398571848,B,6.739536754911034,31.62121212121212,31.702820891914893,30.501089747510715,32.39675952379748,31.260141126378198,31.655931708553297
23,50,70,-3.813190398571848,B,11.30000390577036,31.22222222222222,31.107783016633427,30.224572935031507,28.67634963962601,31.457654551685263,31.236008563688138
24,50,70,-3.813190398571848,B,6.370854230749655,30.823232323232325,30.730262705997475,30.661996742928917,32.578103035932244,30.556879393748385,30.943793729392127
25,50,70,-3.813190398571848,B,11.325005853243889,30.424242424242426,30.40271688370558,30.302310017796625,38.00950116218189,30.51870849642215,30.64868448161935
26,50,70,-3.813190398571848,B,14.572276103894689,30.02525252525253,30.078312903877592,29.522510946014847,30.094483672164756,30.990887307399824,30.038527759777537
27,50,70,-3.813190398571848,B,12.121373348766404,29.626262626262623,29.960322726923483,28.732447428524907,32.65051911756656,30.079160737444205,29.82149986608773
28,50,70,-3.813190398571848,B,6.263651128001988,29.227272727272727,29.23626806635326,29.48850573306208,24.925997382952875,28.63751854501073,29.16694056179031
