tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai,dist_hsi
1,60,60,-66.7791118442361,C,-2.0,5.0,4.877806522875048,4.7959065893635175,6.531770589285834,4.543406330279033,5.069371503193068
2,60,60,-66.7791118442361,C,-2.080808080808081,5.252525252525253,5.296917982048441,2.7740228256295847,5.419792155724606,4.765389401341726,5.098289260715099
3,60,60,-66.7791118442361,C,-2.1616161616161618,5.505050505050505,5.637908340707576,5.036129424784182,1.700204120408996,5.696583208554375,5.230326402545314
4,60,60,-66.7791118442361,C,-2.242424242424242,5.757575757575758,5.910776798958773,7.341167675537475,4.219294479511167,5.792115528955609,5.688466466759241
5,60,60,-66.7791118442361,C,-2.323232323232323,6.01010101010101,5.959857653211262,5.029341954086579,9.031099848807122,6.084893910237995,6.172167375220823
6,60,60,-66.7791118442361,C,-2.404040404040404,6.262626262626263,5.789127780675978,5.949637594412168,13.132884925826447,5.980263652065951,6.240624173406954
7,60,60,-66.7791118442361,C,-2.484848484848485,6.515151515151516,6.903370130242104,6.980650160721133,4.641224220100874,6.558282787231663,6.445738892877961
8,60,60,-66.7791118442361,C,-2.5656565656565657,6.767676767676768,6.758626447083543,7.760197700141226,4.930161313440245,7.608121652729941,6.760979960940569
9,60,60,-66.7791118442361,C,-2.646464646464646,7.020202020202021,6.812110578216841,6.737175470155857,8.596653649059839,6.265631392221142,7.114525677646809
10,60,60,-66.7791118442361,C,-2.7272727272727275,7.272727272727273,7.515494598751737,5.707731205531074,9.74064821129035,6.5333595220244485,7.486001113167952
11,60,60,-66.7791118442361,C,-2.808080808080808,7.525252525252526,8.026072015758919,5.541988417435368,7.715850864232664,7.121452033728184,7.6520267734672505
12,60,60,-66.7791118442361,C,-2.888888888888889,7.777777777777779,7.743202649221018,6.685076851855111,4.639667130114496,7.955650946203421,7.763714358448975
13,60,60,-66.7791118442361,C,-2.9696969696969697,8.030303030303031,8.032596095833233,6.999421862268548,8.913660287467014,7.302277895540467,7.98547333056829
14,60,60,-66.7791118442361,C,-3.0505050505050506,8.282828282828284,8.49468526982546,9.289134196298749,9.711112992963551,8.665863960030391,8.212059605286148
