tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai,dist_hsi
1,50,30,-65.08784019631943,E,-2.0,5.0,5.05024921805586,5.38293684692264,1.915374615397696,4.953565804017247,4.9808426510663315
2,50,30,-65.08784019631943,E,-2.080808080808081,5.252525252525253,5.028132562641148,4.296222875273393,2.9025615054709304,5.235433274664404,5.092714796542092
3,50,30,-65.08784019631943,E,-2.1616161616161618,5.505050505050505,5.513233560761352,5.7881822551885485,6.10312582813398,5.790131842010007,5.661416324101089
4,50,30,-65.08784019631943,E,-2.242424242424242,5.757575757575758,5.730361620208029,5.9691688149089925,8.13527403567571,5.881748491614029,5.884007341488699
5,50,30,-65.08784019631943,E,-2.323232323232323,6.01010101010101,6.11127551961742,5.643064460572147,4.816172384025551,5.811435298723769,6.101230228230309
6,50,30,-65.08784019631943,E,-2.404040404040404,6.262626262626263,6.387211106171004,5.062109384277351,8.631725026388793,6.350574773627233,5.93115656195884
7,50,30,-65.08784019631943,E,-2.484848484848485,6.515151515151516,6.370204957417513,6.498015282058867,4.828140151179859,6.307779015368159,6.609011998710096
8,50,30,-65.08784019631943,E,-2.5656565656565657,6.767676767676768,6.803328760804964,8.333975772045898,3.938572584711733,7.431763056783482,6.95048999006457
9,50,30,-65.08784019631943,E,-2.646464646464646,7.020202020202021,7.112694516138943,7.554473017800184,5.032972302860147,6.524127368277982,7.080350859211454
10,50,30,-65.08784019631943,E,-2.7272727272727275,7.272727272727273,7.300583985914375,6.890106353044533,5.515652403187243,7.542846321958673,7.366365911343687
11,50,30,-65.08784019631943,E,-2.808080808080808,7.525252525252526,7.622377872464994,9.025074658025698,7.574217226211864,6.997290009189979,7.685044503506454
12,50,30,-65.08784019631943,E,-2.888888888888889,7.777777777777779,7.630469199755032,7.490898746763478,9.397399033948869,8.035157928973769,7.944686479156883
13,50,30,-65.08784019631943,E,-2.9696969696969697,8.030303030303031,8.249821504655957,8.731315719846087,9.705027132977836,8.032583510137343,8.178532140824887
14,50,30,-65.08784019631943,E,-3.0505050505050506,8.282828282828284,8.288975051180778,8.010454644524803,12.141668128784785,8.627888210472287,8.40746820817918
15,50,30,-65.08784019631943,E,-3.1313131313131315,8.535353535353536,8.52660945949293,7.285047132244829,8.840413384472267,8.893652690548102,8.531152550792964
16,50,30,-65.08784019631943,E,-3.212121212121212,8.787878787878789,8.617422977730513,8.575389779197147,9.478681664260328,8.522165393389184,8.690504436407313
17,50,30,-65.08784019631943,E,-3.2929292929292933,9.040404040404042,8.883810655667459,8.254662238737085,9.887515087716226,8.677211661212556,8.8409823729984
