tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai,dist_hsi
1,30,90,62.54535145030991,A,-2.0,5.0,4.573186947578952,4.540143731515574,2.932057451957126,5.744080339558842,5.105008870360857
2,30,90,62.54535145030991,A,-2.080808080808081,5.252525252525253,5.486308239533757,6.629438280060692,0.2701417451907728,6.251283502875947,5.171204581932918
3,30,90,62.54535145030991,A,-2.1616161616161618,5.505050505050505,5.833569408877627,3.571762234409744,4.212794715529559,6.079700923526731,5.4450606140549755
4,30,90,62.54535145030991,A,-2.242424242424242,5.757575757575758,5.474178777268732,5.329774595017864,6.26483424749633,4.948318359536214,5.818913532674179
5,30,90,62.54535145030991,A,-2.323232323232323,6.01010101010101,5.569622272845082,5.9849682854381925,8.329553042189143,4.994727224039956,6.0398219814064875
6,30,90,62.54535145030991,A,-2.404040404040404,6.262626262626263,5.985815077533776,6.114980965504245,1.94139897556576,6.805582630848577,6.340022865373685
7,30,90,62.54535145030991,A,-2.484848484848485,6.515151515151516,6.856609266858294,5.774400557862978,5.473619147820283,6.448472334084009,6.58469939603555
8,30,90,62.54535145030991,A,-2.5656565656565657,6.767676767676768,6.507324998475807,7.907448961661825,3.8732704720420887,6.165419865319413,6.534208564851214
9,30,90,62.54535145030991,A,-2.646464646464646,7.020202020202021,6.901267809995054,6.413075727031366,2.30367229221189,6.81437574717041,6.8189902996610305
10,30,90,62.54535145030991,A,-2.7272727272727275,7.272727272727273,7.512672913701099,10.114233589522538,7.845620283506029,7.475418181261711,7.405911586434456
11,30,90,62.54535145030991,A,-2.808080808080808,7.525252525252526,7.715265177664396,9.839045406044772,8.082822206143854,7.228567932422762,7.551093505222033
12,30,90,62.54535145030991,A,-2.888888888888889,7.777777777777779,7.815502149146949,6.73824121273186,4.851376737736013,7.535550662245633,7.858783553549935
13,30,90,62.54535145030991,A,-2.9696969696969697,8.030303030303031,7.966381229131803,8.32255947897658,7.463975236242131,8.35890128807463,8.103902604553936
14,30,90,62.54535145030991,A,-3.0505050505050506,8.282828282828284,8.312947815399719,7.10694553725612,4.855001523609605,8.199658634032135,8.208719444210134
15,30,90,62.54535145030991,A,-3.1313131313131315,8.535353535353536,8.584153477655533,7.171791426128282,10.22563805477097,8.81413365497351,8.684217587315787
16,30,90,62.54535145030991,A,-3.212121212121212,8.787878787878789,8.562364498757448,8.068455117132784,12.116513545147718,9.649388162263186,8.711184032935808
17,30,90,62.54535145030991,A,-3.2929292929292933,9.040404040404042,9.188204589904258,8.367611113716661,6.977769638445074,10.063144375075744,8.971435324811567
18,30,90,62.54535145030991,A,-3.3737373737373737,9.292929292929294,9.314805447765533,9.972445737068345,5.222712353438079,8.992871475156642,9.295916150348186
19,30,90,62.54535145030991,A,-3.4545454545454546,9.545454545454549,9.304247545697136,9.04016302047915,8.613343702107592,10.088866881290617,9.684205835935593
20,30,90,62.54535145030991,A,-3.5353535353535355,9.7979797979798,9.76491939294254,9.877245007153096,11.301832501497495,9.846765732428208,9.90404296209626
21,30,90,62.54535145030991,A,-3.616161616161616,10.050505050505052,9.87471699700428,10.439787900479091,11.452812442706064,9.492804623301703,10.008974857063173
22,30,90,62.54535145030991,A,-3.696969696969697,10.303030303030305,10.003764857932286,8.785937659766493,11.46236508367677,10.662380144429251,10.132350622302628
23,30,90,62.54535145030991,A,-3.7777777777777777,10.555555555555555,10.58007035147609,10.68683172370416,14.97060199583052,11.231600092518118,10.657924791441717
24,30,90,62.54535145030991,A,-3.858585858585859,10.80808080808081,10.303606119257756,10.881321331290536,9.34282580803064,10.848337486240698,10.786777619082297
25,30,90,62.54535145030991,A,-3.939393939393939,11.06060606060606,11.40613787829511,11.838346121393169,9.098502433534312,11.808231324217685,11.059792172825697
26,30,90,62.54535145030991,A,-4.020202020202021,11.313131313131311,11.095206738142927,12.527890781382776,8.113714096463351,11.947750397967896,11.205891385345357
27,30,90,62.54535145030991,A,-4.101010101010101,11.565656565656566,11.373101094872268,11.09889432130771,16.620409529674216,11.60292194461524,11.620286733551573
28,30,90,62.54535145030991,A,-4.181818181818182,11.818181818181818,12.075330297631917,11.637204014229228,12.618071827819236,11.848288870723303,11.4512641260816
29,30,90,62.54535145030991,A,-4.262626262626263,12.070707070707073,12.16087367389759,12.506674323495345,13.777905066895872,12.330056372989937,11.615923698190342
30,30,90,62.54535145030991,A,-4.343434343434343,12.323232323232324,11.853902615172784,12.600558346001424,10.808722405961335,12.061299199404964,12.114593448879972
31,30,90,62.54535145030991,A,-4.424242424242424,12.575757575757576,12.434218406808382,13.75707462686638,11.89318751877284,12.940271664326891,12.784307000189173
32,30,90,62.54535145030991,A,-4.505050505050505,12.828282828282829,12.893890932799332,13.757922720696191,13.402538294111393,12.663890425278558,12.95312595236003
33,30,90,62.54535145030991,A,-4.5858585858585865,13.08080808080808,13.152694653858395,13.01097133177165,13.656082020572256,12.797748620035035,13.401764518415666
34,30,90,62.54535145030991,A,-4.666666666666667,13.333333333333334,14.046784967927954,14.705735853258163,10.950240919414838,14.023577138193554,13.32838560648049
35,30,90,62.54535145030991,A,-4.747474747474747,13.585858585858588,14.163973002366982,14.370088815297589,16.118314621134864,13.719647407352298,13.58141946035436
36,30,90,62.54535145030991,A,-4.828282828282829,13.83838383838384,13.910673953336568,13.039732610736124,14.55303888140024,13.320840646019214,13.676667277674856
37,30,90,62.54535145030991,A,-4.909090909090909,14.090909090909092,14.63930908491948,14.865301931917749,15.092851029754506,14.326122248566882,14.334509041036037
38,30,90,62.54535145030991,A,-4.98989898989899,14.343434343434344,14.317046006422308,13.605157839980244,14.13347890583566,14.540392059628516,14.325779513258533
39,30,90,62.54535145030991,A,-5.070707070707071,14.595959595959595,14.473954422837602,15.264627019750272,11.169046133552452,14.62179112871583,14.62008054423698
40,30,90,62.54535145030991,A,-5.151515151515152,14.84848484848485,14.342681737024629,13.838251053894329,14.884237108121985,15.033462798024429,14.58401359170729
41,30,90,62.54535145030991,A,-5.232323232323233,15.101010101010102,15.401568663499008,13.993347847980212,14.651994610424486,15.29293737806821,15.093079967923604
42,30,90,62.54535145030991,A,-5.313131313131313,15.353535353535356,15.125531113516107,13.042872851024851,15.617630657190894,16.583686224078072,15.334087113304443
43,30,90,62.54535145030991,A,-5.3939393939393945,15.606060606060607,15.831558024724458,13.710609483927042,15.001889550299962,16.196444901447478,15.765117544708504
44,30,90,62.54535145030991,A,-5.474747474747475,15.85858585858586,15.553420780604652,16.596761494419503,17.653349175599235,16.46012549192516,15.765238328700471
45,30,90,62.54535145030991,A,-5.555555555555555,16.111111111111114,15.924819838812754,16.01144414940405,14.947328944109328,15.232925581904226,15.879608387231052
46,30,90,62.54535145030991,A,-5.636363636363637,16.363636363636367,16.264323333160863,15.018501246105288,19.148543452820302,16.455379232727733,16.268555380799853
47,30,90,62.54535145030991,A,-5.717171717171718,16.61616161616162,16.650635101677512,17.528977787261397,22.795838655478,16.21498556021619,16.563950698982914
48,30,90,62.54535145030991,A,-5.797979797979799,16.868686868686872,16.87121562118373,17.24892876965175,18.845506037371656,16.862712976640214,16.633470394815777
49,30,90,62.54535145030991,A,-5.878787878787879,17.12121212121212,17.044401478693285,16.884222346541925,13.98586582328988,17.10802728257473,17.347881006919607
50,30,90,62.54535145030991,A,-5.95959595959596,17.373737373737374,17.598321743155203,15.698302323065455,17.23533370340873,17.527390674316692,17.04536470029235
51,30,90,62.54535145030991,A,-6.040404040404041,17.626262626262626,17.226064110748244,18.998244975593742,13.450986017686276,17.562746879550964,17.46359577738087
52,30,90,62.54535145030991,A,-6.121212121212122,17.87878787878788,17.729032787166197,19.01416903245915,18.641930263466318,18.343622992690744,17.890528999712192
53,30,90,62.54535145030991,A,-6.202020202020202,18.13131313131313,18.14259716401337,18.858983174856693,16.164252583401545,17.53981056707092,18.265837654794478
54,30,90,62.54535145030991,A,-6.282828282828283,18.383838383838384,18.421496706856896,19.93490394085252,19.817741234803524,17.433351013346748,18.36972617830409
55,30,90,62.54535145030991,A,-6.363636363636364,18.63636363636364,18.589844281156115,17.582672305828186,19.76876206574267,18.647409298550915,18.78211683786345
56,30,90,62.54535145030991,A,-6.444444444444445,18.88888888888889,19.272594490113,20.275666910253108,19.28401502406299,18.937962539551744,18.793789295977454
57,30,90,62.54535145030991,A,-6.525252525252526,19.141414141414145,19.607227850589556,19.581538602068697,14.613080067106742,19.255534501088576,18.99166830534855
58,30,90,62.54535145030991,A,-6.606060606060606,19.393939393939394,19.60992915035848,19.890301244404373,14.273933444469098,19.321471460169636,19.264381632052235
59,30,90,62.54535145030991,A,-6.686868686868687,19.646464646464647,19.735427429657904,19.466241162371595,25.682804080477705,19.722134129170357,19.80676347943007
60,30,90,62.54535145030991,A,-6.767676767676768,19.8989898989899,19.99964143070059,19.752961269091045,23.445475190322945,19.688691390561758,19.739799712057707
61,30,90,62.54535145030991,A,-6.848484848484849,20.151515151515152,20.16370150913983,19.649765795577316,17.450110086428833,19.67417997063812,20.15141325441053
62,30,90,62.54535145030991,A,-6.92929292929293,20.404040404040405,20.231898625419127,20.201424718628346,16.078851276009456,20.671947692561154,20.643365138193925
63,30,90,62.54535145030991,A,-7.01010101010101,20.656565656565657,20.899785777101343,20.904245107649174,21.34246633132761,20.35172992419511,20.682397305353593
64,30,90,62.54535145030991,A,-7.090909090909092,20.90909090909091,20.536120275942093,21.614097510081564,24.85567080325727,21.311072641907145,20.68458194445453
65,30,90,62.54535145030991,A,-7.171717171717172,21.161616161616163,21.22145848814964,18.044479659058258,19.02420276888337,21.128101338156647,20.991604183334918
66,30,90,62.54535145030991,A,-7.252525252525253,21.41414141414141,21.22535012206677,21.78011893794095,20.39117106051265,21.459485996017712,21.27464579485058
67,30,90,62.54535145030991,A,-7.333333333333334,21.666666666666668,21.500610186269743,22.872852597717035,22.12131780277397,22.23388933235747,21.598219455282155
68,30,90,62.54535145030991,A,-7.414141414141414,21.91919191919192,21.37950732765285,19.293774105200217,19.433095634333725,22.415229604356607,21.807096868737556
69,30,90,62.54535145030991,A,-7.494949494949496,22.171717171717173,21.871445449969254,23.50042392609762,22.73027912216317,21.84549058011308,22.159519348004185
70,30,90,62.54535145030991,A,-7.575757575757576,22.424242424242426,22.579940032092114,23.077182602230955,27.33904223191569,22.683450014356136,22.598725755451337
71,30,90,62.54535145030991,A,-7.6565656565656575,22.67676767676768,22.830412940222743,24.409142366218767,19.20207227516618,22.71032978774581,22.598226631583692
72,30,90,62.54535145030991,A,-7.737373737373738,22.92929292929293,23.23591479063201,21.192040879723287,23.744032124793367,23.027403714406766,22.683419604828412
73,30,90,62.54535145030991,A,-7.818181818181818,23.181818181818183,23.370754184981383,24.418432958547196,22.395550005005525,23.08204685667956,23.25917229594267
74,30,90,62.54535145030991,A,-7.8989898989899,23.43434343434344,23.18697379182176,23.54175608748521,22.28026025599352,22.999279315237235,23.52367941002692
75,30,90,62.54535145030991,A,-7.97979797979798,23.68686868686869,23.645733889031945,23.38730532038307,23.80100447704892,22.6649532748803,23.849126553692766
76,30,90,62.54535145030991,A,-8.060606060606062,23.93939393939394,23.751123720607477,24.16899156023745,22.329892214515,24.1185949174511,23.99254271825919
77,30,90,62.54535145030991,A,-8.141414141414142,24.191919191919197,24.186055389401453,24.241529921416525,22.614664321298115,23.55202025151448,24.14028508052088
78,30,90,62.54535145030991,A,-8.222222222222221,24.444444444444446,24.376769380819844,25.26149790376298,26.72851452408571,24.278713643554,24.54638463033141
79,30,90,62.54535145030991,A,-8.303030303030305,24.6969696969697,24.426171204056736,23.299826500065134,27.7599319505838,25.01040652223189,24.70910692042933
80,30,90,62.54535145030991,A,-8.383838383838384,24.94949494949495,24.85157908608076,24.74793055673416,20.3454221013988,24.972573084807472,24.97855442238421
81,30,90,62.54535145030991,A,-8.464646464646465,25.202020202020204,25.36000971157976,24.942578440446603,21.932807265645938,24.912651136110004,25.318203779912963
82,30,90,62.54535145030991,A,-8.545454545454547,25.454545454545457,25.43522410685405,26.031977072350656,17.328068497654737,25.176622333695907,25.388381740355744
83,30,90,62.54535145030991,A,-8.626262626262626,25.70707070707071,25.968352208745927,24.84673559229648,29.679221943580444,26.36599843962953,25.611605494177013
84,30,90,62.54535145030991,A,-8.707070707070708,25.95959595959596,25.866867793240733,25.702117312896085,26.322114370679763,26.065862335808863,25.883744439471062
85,30,90,62.54535145030991,A,-8.787878787878789,26.21212121212121,26.230069644295597,26.8366586231985,19.333811220491164,25.80032659887664,26.29766675870091
86,30,90,62.54535145030991,A,-8.868686868686869,26.464646464646467,26.739769186756966,24.893699351109245,25.31357908048659,25.00364087260964,26.432090917142645
87,30,90,62.54535145030991,A,-8.94949494949495,26.71717171717172,26.68371883431818,26.541440081731885,22.87388800163652,25.95101828805377,26.874256104724
88,30,90,62.54535145030991,A,-9.030303030303031,26.96969696969697,27.19964695928794,26.369068499166296,28.31562158570322,26.99143446571474,27.031690654049342
89,30,90,62.54535145030991,A,-9.11111111111111,27.222222222222225,27.294784591737898,29.26895968493345,29.83757518184382,27.03284214358275,27.260925806846846
90,30,90,62.54535145030991,A,-9.191919191919194,27.47474747474748,27.562523238435567,25.89609317448459,28.43912966424296,27.847708405145703,27.46610960091369
91,30,90,62.54535145030991,A,-9.272727272727272,27.72727272727273,27.69640834465355,27.517366269251312,30.295352890857643,27.32861918176653,27.724064309337823
92,30,90,62.54535145030991,A,-9.353535353535351,27.979797979797983,28.06005468613277,27.242131999778582,27.186538995102115,27.87179640225205,27.946159737331527
93,30,90,62.54535145030991,A,-9.434343434343436,28.232323232323235,28.18017347875178,28.730171016033815,27.023948850858662,28.15966424528664,28.352372018594913
94,30,90,62.54535145030991,A,-9.515151515151516,28.484848484848488,28.46460650253801,30.506028794642027,25.06009454173589,28.48372732840617,28.617989480897545
