tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai,dist_hsi
1,30,100,89.38527895332209,E,6.775615215008235,40.0,40.15689905171112,40.31112021553016,35.22344876159593,39.15936891303792,39.726744215177035
2,30,100,89.38527895332209,E,9.998767409624442,39.6010101010101,39.66729465006489,39.78767469046651,37.766118011951136,39.25942570119403,39.382387485776846
3,30,100,89.38527895332209,E,13.739444712751522,39.2020202020202,38.81665599814263,40.690719010467056,37.495589623282186,39.71821208421973,39.08689574009403
4,30,100,89.38527895332209,E,8.834342295210773,38.80303030303031,38.818187532880906,39.25178930730308,36.91028216257294,38.36989572645471,38.95957352626143
5,30,100,89.38527895332209,E,9.352961712181834,38.4040404040404,38.14474893913795,42.92866631601234,45.3252608106476,39.22538504269347,38.70796443267305
6,30,100,89.38527895332209,E,13.037468055990068,38.005050505050505,37.798619429132735,38.70514842737878,43.268843831986985,37.48118572134432,38.23598233948922
7,30,100,89.38527895332209,E,8.002278181159106,37.60606060606061,38.18403019939103,37.66593321545084,42.169168158944245,38.14313820155033,37.48076623510132
8,30,100,89.38527895332209,E,12.233199085791211,37.20707070707071,37.43287495518625,39.303511596488754,34.18663313794158,36.87315136377986,37.15568853485584
9,30,100,89.38527895332209,E,5.025011342617555,36.80808080808081,36.87236025902286,38.142101378878486,39.75701550960172,37.4309907888701,36.6959248220917
10,30,100,89.38527895332209,E,14.833725958261931,36.40909090909091,36.76618249770786,34.74254090046052,39.9546724971996,36.98568882635212,36.53095353895104
11,30,100,89.38527895332209,E,9.52228355239742,36.01010101010101,35.99207597680227,36.42350629389064,38.17405425673412,35.094291844608,35.7728843240611
12,30,100,89.38527895332209,E,13.06516711427393,35.611111111111114,35.68096383381389,35.85770286355957,33.595671252745895,34.97283969196519,35.35535204008599
13,30,100,89.38527895332209,E,9.17709368823787,35.21212121212121,35.68895351047035,36.038927989687984,42.50213979655712,34.88851854813811,35.043565028669114
14,30,100,89.38527895332209,E,8.934345090702342,34.813131313131315,34.90568763628669,33.877642608510406,37.68922389759675,35.007250096260144,34.825995725033295
15,30,100,89.38527895332209,E,8.90840539556008,34.41414141414141,34.6757861207196,35.34064688575147,32.235822871505334,34.47579607332319,34.42978348327676
16,30,100,89.38527895332209,E,8.928767949500795,34.01515151515152,34.31042469958747,32.26263757264118,31.69044719500318,33.76905999038721,34.01775990731405
17,30,100,89.38527895332209,E,14.09868772017614,33.61616161616162,33.340409205751314,32.161926808547385,32.39002080433934,33.879605849991194,33.4924386665506
18,30,100,89.38527895332209,E,14.973719297155784,33.21717171717172,32.94298812839485,33.00705398771192,34.56883032631319,32.903802420767285,33.43485653064729
