tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai
1,60,10,-69.31396786278316,B,-2.0,5.0,5.046880046883506,4.508917213431819,4.48566387813252,5.075417448717857
2,60,10,-69.31396786278316,B,-2.080808080808081,5.252525252525253,5.1150392528504085,4.389943898854096,4.261679133076376,5.255790050863984
3,60,10,-69.31396786278316,B,-2.1616161616161618,5.505050505050505,5.625211175429877,4.663470491831892,5.562535909389289,5.11099015233509
4,60,10,-69.31396786278316,B,-2.242424242424242,5.757575757575758,6.003427379485468,6.352905520716687,7.278050249260604,5.52478371261036
5,60,10,-69.31396786278316,B,-2.323232323232323,6.01010101010101,5.851773342336428,7.043865843535788,8.552336202401085,6.0247287011981845
6,60,10,-69.31396786278316,B,-2.404040404040404,6.262626262626263,6.243249873942792,6.915734498863582,4.355779780893119,6.749720331619104
7,60,10,-69.31396786278316,B,-2.484848484848485,6.515151515151516,6.673480525038535,6.29526674225435,7.259270433734241,6.174518030009736
8,60,10,-69.31396786278316,B,-2.5656565656565657,6.767676767676768,6.870916157987076,7.175322814066905,7.194935181248035,6.997820370889291
9,60,10,-69.31396786278316,B,-2.6464646464646466,7.020202020202021,7.102346259136732,6.977828320409881,5.8882066001249,6.989409816899075
10,60,10,-69.31396786278316,B,-2.7272727272727275,7.272727272727273,7.186855861056935,7.726609820107971,7.175478237539795,7.516923628585559
11,60,10,-69.31396786278316,B,-2.808080808080808,7.525252525252526,7.588804669453278,7.757299397410414,6.399313924893653,7.432368814435097
12,60,10,-69.31396786278316,B,-2.888888888888889,7.777777777777779,7.884434564935078,6.641283744004709,6.189427050482872,8.153939970594152
13,60,10,-69.31396786278316,B,-2.9696969696969697,8.030303030303031,7.743156569698035,6.837328501996875,9.431923531301162,8.630653807686706
14,60,10,-69.31396786278316,B,-3.0505050505050506,8.282828282828284,8.4019201273935,8.819569479340913,10.68386459549994,8.5593234076998
15,60,10,-69.31396786278316,B,-3.1313131313131315,8.535353535353536,8.396340806134358,8.670558225833098,9.34494260266793,8.491270106375058
