tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai
1,60,0,87.65973742158494,B,8.223280004970329,40.0,39.95587886210915,40.19278480872886,42.312291581838494,40.33358312758739
2,60,0,87.65973742158494,B,5.8314059814734875,39.601010101010104,39.46472934469329,39.16298251301119,37.371909019863374,40.04240838275379
3,60,0,87.65973742158494,B,8.09173126493592,39.2020202020202,39.211294364287234,37.985277133086115,39.06081266606523,39.27275695948497
4,60,0,87.65973742158494,B,9.852394068988463,38.803030303030305,38.77415035298481,38.37870393055762,40.55982868954808,39.13179851950974
5,60,0,87.65973742158494,B,12.43917451810484,38.4040404040404,38.34487532600777,38.35495188082586,38.59864918874567,38.41620015468318
6,60,0,87.65973742158494,B,14.124590220521418,38.005050505050505,38.059933008370244,37.41525246988419,39.485900020527055,37.956950954446555
7,60,0,87.65973742158494,B,5.279023072931092,37.60606060606061,37.35284739430569,37.16277538263744,39.39122506754488,37.58139452301603
8,60,0,87.65973742158494,B,5.725459958120318,37.207070707070706,37.14639399093676,37.204375495767714,39.03211172563606,37.19201529001875
9,60,0,87.65973742158494,B,12.600812888438586,36.80808080808081,36.68070281612082,36.9644057934063,38.17177841318917,36.781717958677945
10,60,0,87.65973742158494,B,14.778078714767718,36.40909090909091,36.3852301648835,35.55276284989801,37.50075575390102,36.45334118473604
11,60,0,87.65973742158494,B,14.000956971154402,36.01010101010101,35.856613872922566,36.04934882151715,34.47242019462741,36.53394763486717
12,60,0,87.65973742158494,B,9.267299079616436,35.611111111111114,35.67155701619833,35.85289650967965,33.19964227136928,35.82707177731589
13,60,0,87.65973742158494,B,14.94225794840988,35.21212121212121,35.21326603205132,35.819295516006285,36.03219369615517,35.296432250170376
14,60,0,87.65973742158494,B,5.747654175971217,34.813131313131315,34.9963195590784,33.08284099316864,34.162163411818035,34.87431329859228
15,60,0,87.65973742158494,B,13.594250117603941,34.41414141414141,34.43773213538221,35.74559673703705,31.75724213074496,34.41903345667921
