tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai
1,40,10,13.162503575274954,D,13.829526986756772,40.0,39.95239501975346,39.71032787089712,42.620008751395154,39.95531916859555
2,40,10,13.162503575274954,D,5.288525890121305,39.601010101010104,39.76299026941664,39.11489228222255,42.3855915036756,39.807190642766315
3,40,10,13.162503575274954,D,6.316900412418162,39.2020202020202,39.13289068124496,40.18536211522735,40.25859515612119,38.76878126214585
4,40,10,13.162503575274954,D,6.780753426247054,38.803030303030305,38.700113529137354,39.17293236929135,39.196076831637455,38.48349773293848
5,40,10,13.162503575274954,D,6.0423137492644035,38.4040404040404,38.43784350807102,38.77212331650424,38.23080203297408,38.312805921927456
6,40,10,13.162503575274954,D,12.04214512971857,38.005050505050505,37.91067842653333,38.06746102410455,37.01529213664195,37.87751449489371
7,40,10,13.162503575274954,D,6.861042059339443,37.60606060606061,37.46590741251589,38.02254264732847,37.25853153235368,37.28203629079099
8,40,10,13.162503575274954,D,14.512118796458354,37.207070707070706,37.13013706223437,37.5110788677968,37.05715794964113,37.00970022749848
9,40,10,13.162503575274954,D,7.035592927769755,36.80808080808081,36.79457823356888,36.73178930320891,37.04959523548588,37.00772029958025
10,40,10,13.162503575274954,D,12.86194651472762,36.40909090909091,36.306795912000965,36.765811074915355,35.79949336406299,36.23308101104049
11,40,10,13.162503575274954,D,6.791431337278425,36.01010101010101,35.9439048254443,36.092995038174244,35.0392031984124,35.843177073731574
12,40,10,13.162503575274954,D,9.094110501890704,35.611111111111114,35.58486560528994,35.021789935663065,36.28904642101294,35.50875937186227
13,40,10,13.162503575274954,D,5.671816866235369,35.21212121212121,35.23973126894561,35.84781180223428,33.77088455844934,35.09687717109649
14,40,10,13.162503575274954,D,9.863016353034936,34.813131313131315,34.754923117398846,35.23098145871901,33.05588039880722,34.5226967083836
15,40,10,13.162503575274954,D,13.30066206904235,34.41414141414141,34.40002854006816,34.64625232272518,33.61398389414354,34.424320984487395
16,40,10,13.162503575274954,D,6.966296997615862,34.015151515151516,34.11937612123968,34.136711904986875,32.98625243783248,33.67258691460072
17,40,10,13.162503575274954,D,6.468514664349212,33.61616161616162,33.65987143206642,32.81493874236994,33.448172677224825,33.916101974809045
18,40,10,13.162503575274954,D,10.907405781079973,33.217171717171716,33.05110566911588,33.37901441247598,31.51383762268743,33.239055017137105
19,40,10,13.162503575274954,D,11.967381440665719,32.81818181818182,32.92241451842506,32.86040182816254,32.61479603630394,33.02495180146059
20,40,10,13.162503575274954,D,8.621233713574977,32.41919191919192,32.4133820193321,32.306114561336265,32.20855363222691,32.39944053727938
21,40,10,13.162503575274954,D,6.9560161192829675,32.02020202020202,32.009324585887754,32.05918036242583,32.31603303178332,31.92429089648986
22,40,10,13.162503575274954,D,12.07948250849966,31.62121212121212,31.7410646411142,31.526435609299522,30.773495768951395,31.411029547333555
23,40,10,13.162503575274954,D,6.124179679669377,31.22222222222222,31.213671565179833,31.986955586141857,30.690174495807597,31.392856668148685
