tick,precipitation,fog,sun_altitude,scenario_type,v_approach,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai
1,60,10,-36.485642037926254,D,-2.0,5.0,5.128878270579753,5.913550158824523,4.8956670626003405,5.180081964886852
2,60,10,-36.485642037926254,D,-2.080808080808081,5.252525252525253,5.244774692785304,4.066820389341601,6.359600756754882,5.145337760540228
3,60,10,-36.485642037926254,D,-2.1616161616161618,5.505050505050505,5.174479065598877,5.161475786600872,5.676097134022543,5.565003494343046
4,60,10,-36.485642037926254,D,-2.242424242424242,5.757575757575758,5.808195121404242,5.595058031950057,6.954267896026344,5.782554456308819
5,60,10,-36.485642037926254,D,-2.323232323232323,6.01010101010101,6.004775550093635,5.11512470835223,8.039787181160133,6.401660751597632
6,60,10,-36.485642037926254,D,-2.404040404040404,6.262626262626263,6.2587703126306105,6.440052442843042,7.595490340601419,6.640470452650254
7,60,10,-36.485642037926254,D,-2.484848484848485,6.515151515151516,6.2834361379920605,6.163999506555664,7.6404445477708585,6.719022377921088
8,60,10,-36.485642037926254,D,-2.5656565656565657,6.767676767676768,6.983213197241195,7.691056555485174,9.413942533907546,6.519497073559118
9,60,10,-36.485642037926254,D,-2.6464646464646466,7.020202020202021,6.921570399270765,7.008042245874579,9.897836590923674,7.18583046583856
10,60,10,-36.485642037926254,D,-2.7272727272727275,7.272727272727273,7.3870504842192535,7.403992459930178,5.841862734566999,7.232357527971679
11,60,10,-36.485642037926254,D,-2.808080808080808,7.525252525252526,7.544563959511202,6.5345268241443035,5.8903629899108445,7.681422183894246
12,60,10,-36.485642037926254,D,-2.888888888888889,7.777777777777779,7.8267337631921094,8.001813016644636,9.688441590253792,7.4856740798959525
13,60,10,-36.485642037926254,D,-2.9696969696969697,8.030303030303031,8.312727546415928,8.020705026368093,6.372727812774817,7.760138990088958
14,60,10,-36.485642037926254,D,-3.0505050505050506,8.282828282828284,8.100662684454452,8.582297728165624,8.378600064809861,7.849233280174193
15,60,10,-36.485642037926254,D,-3.1313131313131315,8.535353535353536,8.523707674749403,9.454392793495021,9.592443415914776,8.284333677174631
16,60,10,-36.485642037926254,D,-3.212121212121212,8.787878787878789,8.710433903973376,9.393960051447362,5.473812797611078,8.974264171468084
17,60,10,-36.485642037926254,D,-3.2929292929292933,9.040404040404042,9.314210811963813,8.215209048524331,7.914686059547421,8.997862729857118
18,60,10,-36.485642037926254,D,-3.3737373737373737,9.292929292929294,9.356998843060053,9.179608209149645,11.029318438444605,9.544984637313972
19,60,10,-36.485642037926254,D,-3.4545454545454546,9.545454545454547,9.583787908276534,8.99172094142297,7.549341270963221,9.833030090293647
20,60,10,-36.485642037926254,D,-3.5353535353535355,9.7979797979798,9.721241627077458,9.344917469011332,11.890909166951612,9.925364626477435
21,60,10,-36.485642037926254,D,-3.6161616161616164,10.050505050505052,10.141127017086916,8.890481892695782,7.0876980054379635,10.55893712766087
22,60,10,-36.485642037926254,D,-3.6969696969696972,10.303030303030305,10.170379977738074,10.815042293941714,9.50657811332765,10.511188304175022
23,60,10,-36.485642037926254,D,-3.7777777777777777,10.555555555555557,10.483370420105999,11.608701386695433,11.889225665411912,10.491575490066731
24,60,10,-36.485642037926254,D,-3.858585858585859,10.80808080808081,10.91125313297009,10.497185361550422,11.036329768108518,10.941977486450554
25,60,10,-36.485642037926254,D,-3.9393939393939394,11.06060606060606,10.92662209823867,11.811115694410372,11.88339135986959,11.559668508342577
26,60,10,-36.485642037926254,D,-4.020202020202021,11.313131313131313,11.149761716239999,11.665009241837312,12.150975631724844,11.666577180661605
27,60,10,-36.485642037926254,D,-4.101010101010101,11.565656565656566,11.440530724374998,11.997447311890665,12.080824004928704,11.461409497702196
28,60,10,-36.485642037926254,D,-4.181818181818182,11.818181818181818,11.670537451400133,12.265624762300972,11.22764674946742,11.932706368453996
29,60,10,-36.485642037926254,D,-4.262626262626263,12.070707070707071,11.970999834767028,11.539924211468959,12.194700509617137,12.306030692085947
30,60,10,-36.485642037926254,D,-4.343434343434343,12.323232323232324,12.645001465146528,12.882754975422724,12.505304004238864,12.12865603223052
31,60,10,-36.485642037926254,D,-4.424242424242424,12.575757575757576,12.403314824436878,14.15608257623111,14.387291991066816,12.483714447633618
32,60,10,-36.485642037926254,D,-4.505050505050505,12.828282828282829,12.827601944319113,13.668039182559529,14.134457339708515,13.225369042753918
33,60,10,-36.485642037926254,D,-4.5858585858585865,13.080808080808081,13.013855180514568,13.42843849915911,9.776835651372812,13.007229741469493
34,60,10,-36.485642037926254,D,-4.666666666666667,13.333333333333334,13.350246621729115,11.99734407027091,12.157520937861422,13.336786542892671
35,60,10,-36.485642037926254,D,-4.747474747474747,13.585858585858587,13.551162208220608,13.590037292890232,13.795833001744189,13.984088919122613
36,60,10,-36.485642037926254,D,-4.828282828282829,13.83838383838384,13.904349173168132,15.018065280024205,10.999009754402882,14.184969406011593
37,60,10,-36.485642037926254,D,-4.909090909090909,14.090909090909092,14.27793998837877,14.978145884196758,15.358304820890972,13.686564631124998
38,60,10,-36.485642037926254,D,-4.98989898989899,14.343434343434344,14.239872762555684,14.663453271955794,12.426594078974302,14.470351711686803
